id_activity;id_collar;acquisition_time;scts;origin_code;activity_mode_code;activity_mode_dt;activity_1;activity_2;temperature;activity_3
42528396;16961;2020-03-27T08:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528400;16961;2020-03-27T08:05:00Z;2021-04-01T07:13:12Z;C;1;300;65;53;12;
42528402;16961;2020-03-27T08:10:00Z;2021-04-01T07:13:12Z;C;1;300;25;21;11;
42528404;16961;2020-03-27T08:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528408;16961;2020-03-27T08:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528411;16961;2020-03-27T08:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42528413;16961;2020-03-27T08:30:00Z;2021-04-01T07:13:12Z;C;1;300;22;10;13;
42528417;16961;2020-03-27T08:35:00Z;2021-04-01T07:13:12Z;C;1;300;34;21;13;
42528419;16961;2020-03-27T08:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42528421;16961;2020-03-27T08:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42528423;16961;2020-03-27T08:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42528426;16961;2020-03-27T08:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42528430;16961;2020-03-27T09:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42528436;16961;2020-03-27T09:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528438;16961;2020-03-27T09:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528440;16961;2020-03-27T09:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528446;16961;2020-03-27T09:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528452;16961;2020-03-27T09:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;1;14;
42528455;16961;2020-03-27T09:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528459;16961;2020-03-27T09:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528461;16961;2020-03-27T09:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528463;16961;2020-03-27T09:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528465;16961;2020-03-27T09:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528471;16961;2020-03-27T09:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528473;16961;2020-03-27T10:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528477;16961;2020-03-27T10:05:00Z;2021-04-01T07:13:12Z;C;1;300;2;0;15;
42528483;16961;2020-03-27T10:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528485;16961;2020-03-27T10:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528487;16961;2020-03-27T10:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528494;16961;2020-03-27T10:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528499;16961;2020-03-27T10:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528502;16961;2020-03-27T10:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528505;16961;2020-03-27T10:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528507;16961;2020-03-27T10:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528508;16961;2020-03-27T10:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528511;16961;2020-03-27T10:55:00Z;2021-04-01T07:13:12Z;C;1;300;3;1;16;
42528513;16961;2020-03-27T11:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528515;16961;2020-03-27T11:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528517;16961;2020-03-27T11:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528526;16961;2020-03-27T11:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528528;16961;2020-03-27T11:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528530;16961;2020-03-27T11:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528538;16961;2020-03-27T11:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528547;16961;2020-03-27T11:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528550;16961;2020-03-27T11:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528554;16961;2020-03-27T11:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528559;16961;2020-03-27T11:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528568;16961;2020-03-27T12:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528571;16961;2020-03-27T12:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528576;16961;2020-03-27T12:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528578;16961;2020-03-27T12:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528580;16961;2020-03-27T12:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528587;16961;2020-03-27T12:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528588;16961;2020-03-27T12:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528593;16961;2020-03-27T12:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528607;16961;2020-03-27T12:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528616;16961;2020-03-27T12:45:00Z;2021-04-01T07:13:12Z;C;1;300;45;35;14;
42528617;16961;2020-03-27T12:50:00Z;2021-04-01T07:13:12Z;C;1;300;52;48;14;
42528624;16961;2020-03-27T12:55:00Z;2021-04-01T07:13:12Z;C;1;300;35;23;14;
42528628;16961;2020-03-27T13:00:00Z;2021-04-01T07:13:12Z;C;1;300;34;32;14;
42528631;16961;2020-03-27T13:05:00Z;2021-04-01T07:13:12Z;C;1;300;38;34;14;
42528633;16961;2020-03-27T13:10:00Z;2021-04-01T07:13:12Z;C;1;300;42;34;14;
42528643;16961;2020-03-27T13:15:00Z;2021-04-01T07:13:12Z;C;1;300;44;37;15;
42528650;16961;2020-03-27T13:20:00Z;2021-04-01T07:13:12Z;C;1;300;48;54;15;
42528654;16961;2020-03-27T13:25:00Z;2021-04-01T07:13:12Z;C;1;300;4;7;14;
42528656;16961;2020-03-27T13:30:00Z;2021-04-01T07:13:12Z;C;1;300;56;68;14;
42528660;16961;2020-03-27T13:35:00Z;2021-04-01T07:13:12Z;C;1;300;20;8;14;
42528665;16961;2020-03-27T13:40:00Z;2021-04-01T07:13:12Z;C;1;300;38;38;14;
42528669;16961;2020-03-27T13:45:00Z;2021-04-01T07:13:12Z;C;1;300;32;24;14;
42528671;16961;2020-03-27T13:50:00Z;2021-04-01T07:13:12Z;C;1;300;19;13;14;
42528673;16961;2020-03-27T13:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528675;16961;2020-03-27T14:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528678;16961;2020-03-27T14:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528679;16961;2020-03-27T14:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528681;16961;2020-03-27T14:15:00Z;2021-04-01T07:13:12Z;C;1;300;1;0;15;
42528683;16961;2020-03-27T14:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528686;16961;2020-03-27T14:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528688;16961;2020-03-27T14:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528690;16961;2020-03-27T14:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528699;16961;2020-03-27T14:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528703;16961;2020-03-27T14:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528710;16961;2020-03-27T14:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528714;16961;2020-03-27T14:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528716;16961;2020-03-27T15:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;16;
42528720;16961;2020-03-27T15:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528722;16961;2020-03-27T15:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528725;16961;2020-03-27T15:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528727;16961;2020-03-27T15:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528729;16961;2020-03-27T15:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528734;16961;2020-03-27T15:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528737;16961;2020-03-27T15:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528743;16961;2020-03-27T15:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528749;16961;2020-03-27T15:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528750;16961;2020-03-27T15:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528752;16961;2020-03-27T15:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528755;16961;2020-03-27T16:00:00Z;2021-04-01T07:13:12Z;C;1;300;1;0;14;
42528760;16961;2020-03-27T16:05:00Z;2021-04-01T07:13:12Z;C;1;300;15;11;14;
42528763;16961;2020-03-27T16:10:00Z;2021-04-01T07:13:12Z;C;1;300;51;54;14;
42528766;16961;2020-03-27T16:15:00Z;2021-04-01T07:13:12Z;C;1;300;82;59;14;
42528767;16961;2020-03-27T16:20:00Z;2021-04-01T07:13:12Z;C;1;300;49;35;13;
42528774;16961;2020-03-27T16:25:00Z;2021-04-01T07:13:12Z;C;1;300;45;40;13;
42528778;16961;2020-03-27T16:30:00Z;2021-04-01T07:13:12Z;C;1;300;45;28;13;
42528782;16961;2020-03-27T16:35:00Z;2021-04-01T07:13:12Z;C;1;300;24;13;13;
42528783;16961;2020-03-27T16:40:00Z;2021-04-01T07:13:12Z;C;1;300;62;58;13;
42528787;16961;2020-03-27T16:45:00Z;2021-04-01T07:13:12Z;C;1;300;13;13;13;
42528789;16961;2020-03-27T16:50:00Z;2021-04-01T07:13:12Z;C;1;300;12;10;13;
42528792;16961;2020-03-27T16:55:00Z;2021-04-01T07:13:12Z;C;1;300;10;3;13;
42528793;16961;2020-03-27T17:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42528794;16961;2020-03-27T17:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42528799;16961;2020-03-27T17:10:00Z;2021-04-01T07:13:12Z;C;1;300;67;43;12;
42528801;16961;2020-03-27T17:20:00Z;2021-04-01T07:13:12Z;C;1;300;81;83;12;
42528812;16961;2020-03-27T17:25:00Z;2021-04-01T07:13:12Z;C;1;300;18;13;12;
42528816;16961;2020-03-27T17:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528820;16961;2020-03-27T17:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528822;16961;2020-03-27T17:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528824;16961;2020-03-27T17:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528828;16961;2020-03-27T17:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528829;16961;2020-03-27T17:55:00Z;2021-04-01T07:13:12Z;C;1;300;2;0;11;
42528831;16961;2020-03-27T18:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528833;16961;2020-03-27T18:05:00Z;2021-04-01T07:13:12Z;C;1;300;17;18;11;
42528841;16961;2020-03-27T18:10:00Z;2021-04-01T07:13:12Z;C;1;300;120;82;11;
42528842;16961;2020-03-27T18:15:00Z;2021-04-01T07:13:12Z;C;1;300;132;84;11;
42528848;16961;2020-03-27T18:20:00Z;2021-04-01T07:13:12Z;C;1;300;144;104;11;
42528853;16961;2020-03-27T18:25:00Z;2021-04-01T07:13:12Z;C;1;300;126;94;11;
42528861;16961;2020-03-27T18:30:00Z;2021-04-01T07:13:12Z;C;1;300;71;52;11;
42528863;16961;2020-03-27T18:35:00Z;2021-04-01T07:13:12Z;C;1;300;65;55;11;
42528866;16961;2020-03-27T18:40:00Z;2021-04-01T07:13:12Z;C;1;300;129;125;11;
42528867;16961;2020-03-27T18:45:00Z;2021-04-01T07:13:12Z;C;1;300;121;164;11;
42528875;16961;2020-03-27T18:50:00Z;2021-04-01T07:13:12Z;C;1;300;110;137;11;
42528879;16961;2020-03-27T18:55:00Z;2021-04-01T07:13:12Z;C;1;300;97;108;11;
42528886;16961;2020-03-27T19:00:00Z;2021-04-01T07:13:12Z;C;1;300;132;160;11;
42528892;16961;2020-03-27T19:05:00Z;2021-04-01T07:13:12Z;C;1;300;104;120;12;
42528895;16961;2020-03-27T19:10:00Z;2021-04-01T07:13:12Z;C;1;300;16;11;12;
42528897;16961;2020-03-27T19:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528902;16961;2020-03-27T19:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528905;16961;2020-03-27T19:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528909;16961;2020-03-27T19:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528915;16961;2020-03-27T19:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528917;16961;2020-03-27T19:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528918;16961;2020-03-27T19:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528928;16961;2020-03-27T19:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528930;16961;2020-03-27T19:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528933;16961;2020-03-27T20:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528935;16961;2020-03-27T20:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528941;16961;2020-03-27T20:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528944;16961;2020-03-27T20:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528946;16961;2020-03-27T20:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528949;16961;2020-03-27T20:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528953;16961;2020-03-27T20:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528956;16961;2020-03-27T20:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528961;16961;2020-03-27T20:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528969;16961;2020-03-27T20:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528972;16961;2020-03-27T20:50:00Z;2021-04-01T07:13:12Z;C;1;300;6;0;11;
42528975;16961;2020-03-27T20:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528976;16961;2020-03-27T21:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528981;16961;2020-03-27T21:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528983;16961;2020-03-27T21:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528985;16961;2020-03-27T21:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528988;16961;2020-03-27T21:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528995;16961;2020-03-27T21:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528997;16961;2020-03-27T21:30:00Z;2021-04-01T07:13:12Z;C;1;300;26;29;12;
42528999;16961;2020-03-27T21:35:00Z;2021-04-01T07:13:12Z;C;1;300;100;119;12;
42529002;16961;2020-03-27T21:40:00Z;2021-04-01T07:13:12Z;C;1;300;114;190;12;
42529004;16961;2020-03-27T21:45:00Z;2021-04-01T07:13:12Z;C;1;300;137;163;12;
42529007;16961;2020-03-27T21:50:00Z;2021-04-01T07:13:12Z;C;1;300;144;167;12;
42528514;16961;2020-03-27T21:55:00Z;2021-04-01T07:13:12Z;C;1;300;114;147;11;
42528516;16961;2020-03-27T22:00:00Z;2021-04-01T07:13:12Z;C;1;300;108;123;11;
42528520;16961;2020-03-27T22:05:00Z;2021-04-01T07:13:12Z;C;1;300;124;170;11;
42528522;16961;2020-03-27T22:10:00Z;2021-04-01T07:13:12Z;C;1;300;157;234;11;
42528523;16961;2020-03-27T22:15:00Z;2021-04-01T07:13:12Z;C;1;300;80;110;11;
42528527;16961;2020-03-27T22:20:00Z;2021-04-01T07:13:12Z;C;1;300;86;85;11;
42528531;16961;2020-03-27T22:25:00Z;2021-04-01T07:13:12Z;C;1;300;72;71;11;
42528534;16961;2020-03-27T22:30:00Z;2021-04-01T07:13:12Z;C;1;300;74;74;10;
42528536;16961;2020-03-27T22:35:00Z;2021-04-01T07:13:12Z;C;1;300;74;70;10;
42528540;16961;2020-03-27T22:40:00Z;2021-04-01T07:13:12Z;C;1;300;90;126;10;
42528542;16961;2020-03-27T22:45:00Z;2021-04-01T07:13:12Z;C;1;300;99;91;10;
42528544;16961;2020-03-27T22:50:00Z;2021-04-01T07:13:12Z;C;1;300;91;87;10;
42528549;16961;2020-03-27T22:55:00Z;2021-04-01T07:13:12Z;C;1;300;103;109;10;
42528552;16961;2020-03-27T23:00:00Z;2021-04-01T07:13:12Z;C;1;300;87;96;10;
42528553;16961;2020-03-27T23:10:00Z;2021-04-01T07:13:12Z;C;1;300;73;86;10;
42528558;16961;2020-03-27T23:15:00Z;2021-04-01T07:13:12Z;C;1;300;86;87;9;
42528561;16961;2020-03-27T23:20:00Z;2021-04-01T07:13:12Z;C;1;300;85;86;9;
42528564;16961;2020-03-27T23:25:00Z;2021-04-01T07:13:12Z;C;1;300;80;84;9;
42528573;16961;2020-03-27T23:30:00Z;2021-04-01T07:13:12Z;C;1;300;91;93;9;
42528575;16961;2020-03-27T23:35:00Z;2021-04-01T07:13:12Z;C;1;300;94;83;9;
42528579;16961;2020-03-27T23:40:00Z;2021-04-01T07:13:12Z;C;1;300;88;71;9;
42528582;16961;2020-03-27T23:45:00Z;2021-04-01T07:13:12Z;C;1;300;79;70;9;
42528584;16961;2020-03-27T23:50:00Z;2021-04-01T07:13:12Z;C;1;300;77;70;9;
42528585;16961;2020-03-27T23:55:00Z;2021-04-01T07:13:12Z;C;1;300;74;77;8;
42528592;16961;2020-03-28T00:00:00Z;2021-04-01T07:13:12Z;C;1;300;76;73;9;
42528600;16961;2020-03-28T00:05:00Z;2021-04-01T07:13:12Z;C;1;300;74;80;8;
42528601;16961;2020-03-28T00:10:00Z;2021-04-01T07:13:12Z;C;1;300;68;76;8;
42528602;16961;2020-03-28T00:15:00Z;2021-04-01T07:13:12Z;C;1;300;70;72;8;
42528604;16961;2020-03-28T00:20:00Z;2021-04-01T07:13:12Z;C;1;300;66;71;8;
42528606;16961;2020-03-28T00:25:00Z;2021-04-01T07:13:12Z;C;1;300;63;73;8;
42528609;16961;2020-03-28T00:30:00Z;2021-04-01T07:13:12Z;C;1;300;35;34;8;
42528612;16961;2020-03-28T00:35:00Z;2021-04-01T07:13:12Z;C;1;300;67;71;8;
42528619;16961;2020-03-28T00:40:00Z;2021-04-01T07:13:12Z;C;1;300;66;73;8;
42528620;16961;2020-03-28T00:45:00Z;2021-04-01T07:13:12Z;C;1;300;73;65;7;
42528623;16961;2020-03-28T00:50:00Z;2021-04-01T07:13:12Z;C;1;300;105;94;7;
42528626;16961;2020-03-28T00:55:00Z;2021-04-01T07:13:12Z;C;1;300;78;79;7;
42528634;16961;2020-03-28T01:00:00Z;2021-04-01T07:13:12Z;C;1;300;86;96;8;
42528636;16961;2020-03-28T01:05:00Z;2021-04-01T07:13:12Z;C;1;300;72;72;7;
42528638;16961;2020-03-28T01:10:00Z;2021-04-01T07:13:12Z;C;1;300;61;53;8;
42528640;16961;2020-03-28T01:15:00Z;2021-04-01T07:13:12Z;C;1;300;94;97;8;
42528644;16961;2020-03-28T01:20:00Z;2021-04-01T07:13:12Z;C;1;300;96;96;8;
42528648;16961;2020-03-28T01:25:00Z;2021-04-01T07:13:12Z;C;1;300;88;95;8;
42528651;16961;2020-03-28T01:30:00Z;2021-04-01T07:13:12Z;C;1;300;85;87;8;
42528653;16961;2020-03-28T01:35:00Z;2021-04-01T07:13:12Z;C;1;300;89;92;8;
42528658;16961;2020-03-28T01:40:00Z;2021-04-01T07:13:12Z;C;1;300;106;105;7;
42528662;16961;2020-03-28T01:45:00Z;2021-04-01T07:13:12Z;C;1;300;102;107;7;
42528664;16961;2020-03-28T01:50:00Z;2021-04-01T07:13:12Z;C;1;300;110;126;7;
42528667;16961;2020-03-28T01:55:00Z;2021-04-01T07:13:12Z;C;1;300;105;86;8;
42528670;16961;2020-03-28T02:00:00Z;2021-04-01T07:13:12Z;C;1;300;87;93;8;
42528674;16961;2020-03-28T02:05:00Z;2021-04-01T07:13:12Z;C;1;300;87;69;8;
42528677;16961;2020-03-28T02:10:00Z;2021-04-01T07:13:12Z;C;1;300;102;80;8;
42528682;16961;2020-03-28T02:15:00Z;2021-04-01T07:13:12Z;C;1;300;81;57;8;
42528692;16961;2020-03-28T02:20:00Z;2021-04-01T07:13:12Z;C;1;300;104;79;8;
42528695;16961;2020-03-28T02:25:00Z;2021-04-01T07:13:12Z;C;1;300;99;64;8;
42528697;16961;2020-03-28T02:30:00Z;2021-04-01T07:13:12Z;C;1;300;92;53;8;
42528698;16961;2020-03-28T02:35:00Z;2021-04-01T07:13:12Z;C;1;300;77;87;8;
42528705;16961;2020-03-28T02:40:00Z;2021-04-01T07:13:12Z;C;1;300;87;88;8;
42528708;16961;2020-03-28T02:45:00Z;2021-04-01T07:13:12Z;C;1;300;84;55;8;
42528711;16961;2020-03-28T02:50:00Z;2021-04-01T07:13:12Z;C;1;300;91;106;8;
42528713;16961;2020-03-28T02:55:00Z;2021-04-01T07:13:12Z;C;1;300;97;96;8;
42528719;16961;2020-03-28T03:00:00Z;2021-04-01T07:13:12Z;C;1;300;85;88;8;
42528721;16961;2020-03-28T03:05:00Z;2021-04-01T07:13:12Z;C;1;300;92;90;8;
42528728;16961;2020-03-28T03:10:00Z;2021-04-01T07:13:12Z;C;1;300;81;82;8;
42528731;16961;2020-03-28T03:15:00Z;2021-04-01T07:13:12Z;C;1;300;69;77;8;
42528732;16961;2020-03-28T03:20:00Z;2021-04-01T07:13:12Z;C;1;300;89;88;8;
42528741;16961;2020-03-28T03:25:00Z;2021-04-01T07:13:12Z;C;1;300;86;91;8;
42528746;16961;2020-03-28T03:30:00Z;2021-04-01T07:13:12Z;C;1;300;98;103;7;
42528753;16961;2020-03-28T03:35:00Z;2021-04-01T07:13:12Z;C;1;300;90;93;7;
42528754;16961;2020-03-28T03:40:00Z;2021-04-01T07:13:12Z;C;1;300;85;92;7;
42528757;16961;2020-03-28T03:45:00Z;2021-04-01T07:13:12Z;C;1;300;132;161;7;
42528761;16961;2020-03-28T03:50:00Z;2021-04-01T07:13:12Z;C;1;300;94;127;8;
42528770;16961;2020-03-28T03:55:00Z;2021-04-01T07:13:12Z;C;1;300;86;119;8;
42528772;16961;2020-03-28T04:00:00Z;2021-04-01T07:13:12Z;C;1;300;80;109;9;
42528779;16961;2020-03-28T04:05:00Z;2021-04-01T07:13:12Z;C;1;300;113;141;9;
42528786;16961;2020-03-28T04:10:00Z;2021-04-01T07:13:12Z;C;1;300;76;78;9;
42528795;16961;2020-03-28T04:15:00Z;2021-04-01T07:13:12Z;C;1;300;47;46;10;
42528798;16961;2020-03-28T04:20:00Z;2021-04-01T07:13:12Z;C;1;300;72;64;10;
42528802;16961;2020-03-28T04:25:00Z;2021-04-01T07:13:12Z;C;1;300;55;59;10;
42528804;16961;2020-03-28T04:30:00Z;2021-04-01T07:13:12Z;C;1;300;67;47;10;
42528807;16961;2020-03-28T04:35:00Z;2021-04-01T07:13:12Z;C;1;300;55;56;10;
42528810;16961;2020-03-28T04:40:00Z;2021-04-01T07:13:12Z;C;1;300;59;52;10;
42528813;16961;2020-03-28T04:45:00Z;2021-04-01T07:13:12Z;C;1;300;61;59;10;
42528817;16961;2020-03-28T04:50:00Z;2021-04-01T07:13:12Z;C;1;300;62;46;10;
42528819;16961;2020-03-28T04:55:00Z;2021-04-01T07:13:12Z;C;1;300;65;67;9;
42528821;16961;2020-03-28T05:00:00Z;2021-04-01T07:13:12Z;C;1;300;66;60;9;
42528823;16961;2020-03-28T05:05:00Z;2021-04-01T07:13:12Z;C;1;300;65;67;9;
42528830;16961;2020-03-28T05:10:00Z;2021-04-01T07:13:12Z;C;1;300;57;45;9;
42528834;16961;2020-03-28T05:15:00Z;2021-04-01T07:13:12Z;C;1;300;65;62;9;
42528837;16961;2020-03-28T05:20:00Z;2021-04-01T07:13:12Z;C;1;300;54;58;9;
42528840;16961;2020-03-28T05:30:00Z;2021-04-01T07:13:12Z;C;1;300;40;29;9;
42528843;16961;2020-03-28T05:35:00Z;2021-04-01T07:13:12Z;C;1;300;41;18;9;
42528849;16961;2020-03-28T05:40:00Z;2021-04-01T07:13:12Z;C;1;300;40;27;9;
42528854;16961;2020-03-28T05:45:00Z;2021-04-01T07:13:12Z;C;1;300;2;0;9;
42528856;16961;2020-03-28T05:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42528859;16961;2020-03-28T05:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42528869;16961;2020-03-28T06:00:00Z;2021-04-01T07:13:12Z;C;1;300;39;22;10;
42528870;16961;2020-03-28T06:05:00Z;2021-04-01T07:13:12Z;C;1;300;44;54;11;
42528873;16961;2020-03-28T06:10:00Z;2021-04-01T07:13:12Z;C;1;300;20;18;11;
42528878;16961;2020-03-28T06:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528883;16961;2020-03-28T06:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42528885;16961;2020-03-28T06:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528888;16961;2020-03-28T06:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528891;16961;2020-03-28T06:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42528894;16961;2020-03-28T06:40:00Z;2021-04-01T07:13:12Z;C;1;300;15;13;12;
42528899;16961;2020-03-28T06:45:00Z;2021-04-01T07:13:12Z;C;1;300;8;2;13;
42528901;16961;2020-03-28T06:50:00Z;2021-04-01T07:13:12Z;C;1;300;57;91;13;
42528904;16961;2020-03-28T06:55:00Z;2021-04-01T07:13:12Z;C;1;300;60;96;13;
42528906;16961;2020-03-28T07:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528908;16961;2020-03-28T07:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42528911;16961;2020-03-28T07:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528914;16961;2020-03-28T07:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528916;16961;2020-03-28T07:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
42528919;16961;2020-03-28T07:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;15;
